94820	82	61	147455	NULL	NULL	NULL	100.00
94821	82	60	147455	NULL	NULL	NULL	0.00
94822	83	61	147455	NULL	NULL	NULL	100.00
94823	83	60	147455	NULL	NULL	NULL	0.00
94824	84	61	211494	NULL	NULL	NULL	100.00
94825	84	60	246907	NULL	NULL	NULL	0.00
94826	85	61	211805	NULL	NULL	NULL	100.00
94827	85	60	246908	NULL	NULL	NULL	0.00
94828	86	61	211517	NULL	NULL	NULL	100.00
94829	86	60	246909	NULL	NULL	NULL	0.00
94830	87	60	110865	NULL	NULL	NULL	0.00
94831	87	61	204394	NULL	NULL	NULL	100.00
94832	88	61	211561	NULL	NULL	NULL	100.00
94833	88	60	246910	NULL	NULL	NULL	0.00
94834	89	61	210973	NULL	NULL	NULL	100.00
94835	89	60	246911	NULL	NULL	NULL	0.00
94836	90	61	204395	NULL	NULL	NULL	100.00
94837	90	60	246912	NULL	NULL	NULL	0.00
94838	91	61	210963	NULL	NULL	NULL	100.00
94839	91	60	246913	NULL	NULL	NULL	0.00
94840	92	61	210965	NULL	NULL	NULL	100.00
94841	92	60	246914	NULL	NULL	NULL	0.00
94842	93	61	211044	NULL	NULL	NULL	100.00
94843	93	60	246915	NULL	NULL	NULL	0.00
94844	94	61	211304	NULL	NULL	NULL	100.00
94845	94	60	246916	NULL	NULL	NULL	0.00
94846	95	61	210876	NULL	NULL	NULL	100.00
94847	95	60	246917	NULL	NULL	NULL	0.00
94848	96	61	210867	NULL	NULL	NULL	100.00
94849	96	60	246918	NULL	NULL	NULL	0.00
94850	97	61	210871	NULL	NULL	NULL	100.00
94851	97	60	246919	NULL	NULL	NULL	0.00
94852	98	61	211234	NULL	NULL	NULL	100.00
94853	98	60	246920	NULL	NULL	NULL	0.00
94854	99	61	210977	NULL	NULL	NULL	100.00
94855	99	60	246921	NULL	NULL	NULL	0.00
94856	100	61	204396	NULL	NULL	NULL	100.00
94857	100	60	246922	NULL	NULL	NULL	0.00
94858	101	61	204397	NULL	NULL	NULL	100.00
94859	101	60	246923	NULL	NULL	NULL	0.00
94860	102	61	147265	NULL	NULL	NULL	100.00
94861	102	60	147265	NULL	NULL	NULL	0.00
94862	103	61	211039	NULL	NULL	NULL	100.00
94863	103	60	246924	NULL	NULL	NULL	0.00
94864	104	61	204399	NULL	NULL	NULL	100.00
94865	104	60	246925	NULL	NULL	NULL	0.00
94866	105	61	212158	NULL	NULL	NULL	100.00
94867	105	60	246926	NULL	NULL	NULL	0.00
94868	106	61	211545	NULL	NULL	NULL	100.00
94869	106	60	246927	NULL	NULL	NULL	0.00
94870	107	61	210996	NULL	NULL	NULL	100.00
94871	107	60	246928	NULL	NULL	NULL	0.00
94872	108	61	210941	NULL	NULL	NULL	100.00
94873	108	60	246929	NULL	NULL	NULL	0.00
94874	109	61	210947	NULL	NULL	NULL	100.00
94875	109	60	246930	NULL	NULL	NULL	0.00
94876	110	61	210998	NULL	NULL	NULL	100.00
94877	110	60	246931	NULL	NULL	NULL	0.00
94878	111	61	210896	NULL	NULL	NULL	100.00
94879	111	60	246932	NULL	NULL	NULL	0.00
94880	112	61	204400	NULL	NULL	NULL	100.00
94881	112	60	246933	NULL	NULL	NULL	0.00
94882	113	61	211025	NULL	NULL	NULL	100.00
94883	113	60	246934	NULL	NULL	NULL	0.00
94884	114	61	210898	NULL	NULL	NULL	100.00
94885	114	60	246935	NULL	NULL	NULL	0.00
94886	115	61	210910	NULL	NULL	NULL	100.00
94887	115	60	246936	NULL	NULL	NULL	0.00
94888	116	61	204401	NULL	NULL	NULL	100.00
94889	116	60	246937	NULL	NULL	NULL	0.00
94890	117	61	210884	NULL	NULL	NULL	100.00
94891	117	60	246938	NULL	NULL	NULL	0.00
94892	118	61	210885	NULL	NULL	NULL	100.00
94893	118	60	246939	NULL	NULL	NULL	0.00
94894	119	61	210980	NULL	NULL	NULL	100.00
94895	119	60	246940	NULL	NULL	NULL	0.00
94896	120	61	204402	NULL	NULL	NULL	100.00
94897	120	60	246941	NULL	NULL	NULL	0.00
94898	121	61	204403	NULL	NULL	NULL	100.00
94899	121	60	246942	NULL	NULL	NULL	0.00
94900	122	61	204404	NULL	NULL	NULL	100.00
94901	122	60	246943	NULL	NULL	NULL	0.00
94902	123	61	210886	NULL	NULL	NULL	100.00
94903	123	60	246944	NULL	NULL	NULL	0.00
94904	124	61	204405	NULL	NULL	NULL	100.00
94905	124	60	246945	NULL	NULL	NULL	0.00
94906	125	61	210960	NULL	NULL	NULL	100.00
94907	125	60	246946	NULL	NULL	NULL	0.00
94908	126	61	210734	NULL	NULL	NULL	100.00
94909	126	60	246947	NULL	NULL	NULL	0.00
94910	127	60	147094	NULL	NULL	NULL	0.00
94911	127	61	204406	NULL	NULL	NULL	100.00
94912	128	61	204407	NULL	NULL	NULL	100.00
94913	128	60	246948	NULL	NULL	NULL	0.00
94914	129	61	210892	NULL	NULL	NULL	100.00
94915	129	60	246949	NULL	NULL	NULL	0.00
94916	130	61	211007	NULL	NULL	NULL	100.00
94917	130	60	246950	NULL	NULL	NULL	0.00
94918	131	61	211856	NULL	NULL	NULL	100.00
94919	131	60	246951	NULL	NULL	NULL	0.00
94920	132	61	204408	NULL	NULL	NULL	100.00
94921	132	60	246952	NULL	NULL	NULL	0.00
94922	133	61	211008	NULL	NULL	NULL	100.00
94923	133	60	246953	NULL	NULL	NULL	0.00
94924	134	61	211032	NULL	NULL	NULL	100.00
94925	134	60	246954	NULL	NULL	NULL	0.00
94926	135	61	210901	NULL	NULL	NULL	100.00
94927	135	60	246955	NULL	NULL	NULL	0.00
94928	136	61	210962	NULL	NULL	NULL	100.00
94929	136	60	246956	NULL	NULL	NULL	0.00
94930	137	61	211850	NULL	NULL	NULL	100.00
94931	137	60	246957	NULL	NULL	NULL	0.00
94932	138	61	211009	NULL	NULL	NULL	100.00
94933	138	60	246958	NULL	NULL	NULL	0.00
94934	139	61	211036	NULL	NULL	NULL	100.00
94935	139	60	246959	NULL	NULL	NULL	0.00
94936	140	61	204409	NULL	NULL	NULL	100.00
94937	140	60	246960	NULL	NULL	NULL	0.00
94938	141	61	204410	NULL	NULL	NULL	100.00
94939	141	60	246961	NULL	NULL	NULL	0.00
94940	142	61	204411	NULL	NULL	NULL	100.00
94941	142	60	246962	NULL	NULL	NULL	0.00
94942	143	61	211347	NULL	NULL	NULL	100.00
94943	143	60	246963	NULL	NULL	NULL	0.00
94944	144	61	34408	NULL	NULL	NULL	100.00
94945	144	60	34408	NULL	NULL	NULL	0.00
94946	145	61	204412	NULL	NULL	NULL	100.00
94947	145	60	246964	NULL	NULL	NULL	0.00
94948	146	61	204413	NULL	NULL	NULL	100.00
94949	146	60	246965	NULL	NULL	NULL	0.00
94950	147	61	211043	NULL	NULL	NULL	100.00
94951	147	60	246966	NULL	NULL	NULL	0.00
94952	148	61	210897	NULL	NULL	NULL	100.00
94953	148	60	246967	NULL	NULL	NULL	0.00
94954	149	61	211398	NULL	NULL	NULL	100.00
94955	149	60	246968	NULL	NULL	NULL	0.00
94956	150	61	210978	NULL	NULL	NULL	100.00
94957	150	60	246969	NULL	NULL	NULL	0.00
94958	151	61	211344	NULL	NULL	NULL	100.00
94959	151	60	246970	NULL	NULL	NULL	0.00
94960	152	61	211771	NULL	NULL	NULL	100.00
94961	152	60	246971	NULL	NULL	NULL	0.00
94962	153	61	211839	NULL	NULL	NULL	100.00
94963	153	60	246972	NULL	NULL	NULL	0.00
94964	154	61	210957	NULL	NULL	NULL	100.00
94965	154	60	246973	NULL	NULL	NULL	0.00
94966	155	61	147078	NULL	NULL	NULL	100.00
94967	155	60	147078	NULL	NULL	NULL	0.00
94968	156	61	211386	NULL	NULL	NULL	100.00
94969	156	60	246974	NULL	NULL	NULL	0.00
94970	157	61	211606	NULL	NULL	NULL	100.00
94971	157	60	246975	NULL	NULL	NULL	0.00
94972	158	61	211024	NULL	NULL	NULL	100.00
94973	158	60	246976	NULL	NULL	NULL	0.00
94974	159	61	210948	NULL	NULL	NULL	100.00
94975	159	60	246977	NULL	NULL	NULL	0.00
94976	160	61	210935	NULL	NULL	NULL	100.00
94977	160	60	246978	NULL	NULL	NULL	0.00
94978	161	61	211041	NULL	NULL	NULL	100.00
94979	161	60	246979	NULL	NULL	NULL	0.00
94980	162	61	212138	NULL	NULL	NULL	100.00
94981	162	60	246980	NULL	NULL	NULL	0.00
94982	163	61	204414	NULL	NULL	NULL	100.00
94983	163	60	246981	NULL	NULL	NULL	0.00
94984	164	61	204415	NULL	NULL	NULL	100.00
94985	164	60	246982	NULL	NULL	NULL	0.00
94986	165	61	147085	NULL	NULL	NULL	100.00
94987	165	60	147085	NULL	NULL	NULL	0.00
94988	166	61	211206	NULL	NULL	NULL	100.00
94989	166	60	246983	NULL	NULL	NULL	0.00
94990	167	61	210975	NULL	NULL	NULL	100.00
94991	167	60	246984	NULL	NULL	NULL	0.00
94992	168	61	211326	NULL	NULL	NULL	100.00
94993	168	60	246985	NULL	NULL	NULL	0.00
94994	169	61	211267	NULL	NULL	NULL	100.00
94995	169	60	246986	NULL	NULL	NULL	0.00
94996	170	61	85000	NULL	NULL	NULL	100.00
94997	170	60	85000	NULL	NULL	NULL	0.00
94998	171	60	104402	NULL	NULL	NULL	0.00
94999	171	61	204417	NULL	NULL	NULL	100.00
95000	172	61	210959	NULL	NULL	NULL	100.00
95001	172	60	246987	NULL	NULL	NULL	0.00
95002	173	61	211188	NULL	NULL	NULL	100.00
95003	173	60	246988	NULL	NULL	NULL	0.00
95004	174	61	210924	NULL	NULL	NULL	100.00
95005	174	60	246989	NULL	NULL	NULL	0.00
95006	175	61	204418	NULL	NULL	NULL	100.00
95007	175	60	246990	NULL	NULL	NULL	0.00
95008	176	61	204419	NULL	NULL	NULL	100.00
95009	176	60	246991	NULL	NULL	NULL	0.00
95010	177	61	210900	NULL	NULL	NULL	100.00
95011	177	60	246992	NULL	NULL	NULL	0.00
95012	178	61	211292	NULL	NULL	NULL	100.00
95013	178	60	246993	NULL	NULL	NULL	0.00
95014	179	61	204420	NULL	NULL	NULL	100.00
95015	179	60	246994	NULL	NULL	NULL	0.00
95016	180	61	211252	NULL	NULL	NULL	100.00
95017	180	60	246995	NULL	NULL	NULL	0.00
95018	181	61	204421	NULL	NULL	NULL	100.00
95019	181	60	246996	NULL	NULL	NULL	0.00
95020	182	61	211329	NULL	NULL	NULL	100.00
95021	182	60	246997	NULL	NULL	NULL	0.00
95022	183	61	211205	NULL	NULL	NULL	100.00
95023	183	60	246998	NULL	NULL	NULL	0.00
95024	184	61	204422	NULL	NULL	NULL	100.00
95025	184	60	246999	NULL	NULL	NULL	0.00
95026	185	61	211391	NULL	NULL	NULL	100.00
95027	185	60	247000	NULL	NULL	NULL	0.00
95028	186	61	211408	NULL	NULL	NULL	100.00
95029	186	60	247001	NULL	NULL	NULL	0.00
95030	187	61	204423	NULL	NULL	NULL	100.00
95031	187	60	247002	NULL	NULL	NULL	0.00
95032	188	61	211266	NULL	NULL	NULL	100.00
95033	188	60	247003	NULL	NULL	NULL	0.00
95034	189	61	211241	NULL	NULL	NULL	100.00
95035	189	60	247004	NULL	NULL	NULL	0.00
95036	190	61	211395	NULL	NULL	NULL	100.00
95037	190	60	247005	NULL	NULL	NULL	0.00
95038	191	61	204424	NULL	NULL	NULL	100.00
95039	191	60	247006	NULL	NULL	NULL	0.00
95040	192	61	211297	NULL	NULL	NULL	100.00
95041	192	60	247007	NULL	NULL	NULL	0.00
95042	193	61	211355	NULL	NULL	NULL	100.00
95043	193	60	247008	NULL	NULL	NULL	0.00
95044	194	61	211356	NULL	NULL	NULL	100.00
95045	194	60	247009	NULL	NULL	NULL	0.00
95046	195	61	204425	NULL	NULL	NULL	100.00
95047	195	60	247010	NULL	NULL	NULL	0.00
95048	196	61	211294	NULL	NULL	NULL	100.00
95049	196	60	247011	NULL	NULL	NULL	0.00
95050	197	61	211352	NULL	NULL	NULL	100.00
95051	197	60	247012	NULL	NULL	NULL	0.00
95052	198	61	204426	NULL	NULL	NULL	100.00
95053	198	60	247013	NULL	NULL	NULL	0.00
95054	199	61	204427	NULL	NULL	NULL	100.00
95055	199	60	247014	NULL	NULL	NULL	0.00
95056	200	61	210880	NULL	NULL	NULL	100.00
95057	200	60	247015	NULL	NULL	NULL	0.00
95058	201	61	211378	NULL	NULL	NULL	100.00
95059	201	60	247016	NULL	NULL	NULL	0.00
95060	202	61	204428	NULL	NULL	NULL	100.00
95061	202	60	247017	NULL	NULL	NULL	0.00
95062	203	60	47809	NULL	NULL	NULL	0.00
95063	203	61	204429	NULL	NULL	NULL	100.00
95064	204	61	204430	NULL	NULL	NULL	100.00
95065	204	60	247018	NULL	NULL	NULL	0.00
95066	205	61	204431	NULL	NULL	NULL	100.00
95067	205	60	247019	NULL	NULL	NULL	0.00
95068	206	61	210745	NULL	NULL	NULL	100.00
95069	206	60	247020	NULL	NULL	NULL	0.00
95070	207	61	212073	NULL	NULL	NULL	100.00
95071	207	60	247021	NULL	NULL	NULL	0.00
95072	208	61	204432	NULL	NULL	NULL	100.00
95073	208	60	247022	NULL	NULL	NULL	0.00
95074	209	61	210743	NULL	NULL	NULL	100.00
95075	209	60	247023	NULL	NULL	NULL	0.00
95076	210	61	212151	NULL	NULL	NULL	100.00
95077	210	60	247024	NULL	NULL	NULL	0.00
95078	211	61	211006	NULL	NULL	NULL	100.00
95079	211	60	247025	NULL	NULL	NULL	0.00
95080	212	61	211985	NULL	NULL	NULL	100.00
95081	212	60	247026	NULL	NULL	NULL	0.00
95082	213	61	204433	NULL	NULL	NULL	100.00
95083	213	60	247027	NULL	NULL	NULL	0.00
95084	214	61	211448	NULL	NULL	NULL	100.00
95085	214	60	247028	NULL	NULL	NULL	0.00
95086	215	61	204434	NULL	NULL	NULL	100.00
95087	215	60	247029	NULL	NULL	NULL	0.00
95088	216	61	211295	NULL	NULL	NULL	100.00
95089	216	60	247030	NULL	NULL	NULL	0.00
95090	217	61	211343	NULL	NULL	NULL	100.00
95091	217	60	247031	NULL	NULL	NULL	0.00
95092	218	61	204435	NULL	NULL	NULL	100.00
95093	218	60	247032	NULL	NULL	NULL	0.00
95094	219	61	211285	NULL	NULL	NULL	100.00
95095	219	60	247033	NULL	NULL	NULL	0.00
95096	220	61	211449	NULL	NULL	NULL	100.00
95097	220	60	247034	NULL	NULL	NULL	0.00
95098	221	60	111900	NULL	NULL	NULL	0.00
95099	221	61	204436	NULL	NULL	NULL	100.00
95100	222	61	204437	NULL	NULL	NULL	100.00
95101	222	60	247035	NULL	NULL	NULL	0.00
95102	223	61	105042	NULL	NULL	NULL	100.00
95103	223	60	151941	NULL	NULL	NULL	0.00
95104	224	61	211403	NULL	NULL	NULL	100.00
95105	224	60	247036	NULL	NULL	NULL	0.00
95106	225	61	210946	NULL	NULL	NULL	100.00
95107	225	60	247037	NULL	NULL	NULL	0.00
95108	226	61	211396	NULL	NULL	NULL	100.00
95109	226	60	247038	NULL	NULL	NULL	0.00
95110	227	61	211727	NULL	NULL	NULL	100.00
95111	227	60	247039	NULL	NULL	NULL	0.00
95112	228	61	57186	NULL	NULL	NULL	100.00
95113	228	60	57186	NULL	NULL	NULL	0.00
95114	229	61	211256	NULL	NULL	NULL	100.00
95115	229	60	247040	NULL	NULL	NULL	0.00
95116	230	61	146882	NULL	NULL	NULL	100.00
95117	230	60	146882	NULL	NULL	NULL	0.00
95118	231	61	204439	NULL	NULL	NULL	100.00
95119	231	60	247041	NULL	NULL	NULL	0.00
95120	232	61	204440	NULL	NULL	NULL	100.00
95121	232	60	247042	NULL	NULL	NULL	0.00
95122	233	61	212148	NULL	NULL	NULL	100.00
95123	233	60	247043	NULL	NULL	NULL	0.00
95124	234	61	204441	NULL	NULL	NULL	100.00
95125	234	60	247044	NULL	NULL	NULL	0.00
95126	235	61	33392	NULL	NULL	NULL	100.00
95127	235	60	33392	NULL	NULL	NULL	0.00
95128	236	61	211308	NULL	NULL	NULL	100.00
95129	236	60	247045	NULL	NULL	NULL	0.00
95130	237	61	204442	NULL	NULL	NULL	100.00
95131	237	60	247046	NULL	NULL	NULL	0.00
95132	238	61	204443	NULL	NULL	NULL	100.00
95133	238	60	247047	NULL	NULL	NULL	0.00
95134	239	61	211354	NULL	NULL	NULL	100.00
95135	239	60	247048	NULL	NULL	NULL	0.00
95136	240	61	212094	NULL	NULL	NULL	100.00
95137	240	60	247049	NULL	NULL	NULL	0.00
95138	241	61	211258	NULL	NULL	NULL	100.00
95139	241	60	247050	NULL	NULL	NULL	0.00
95140	242	61	204444	NULL	NULL	NULL	100.00
95141	242	60	247051	NULL	NULL	NULL	0.00
95142	243	61	210760	NULL	NULL	NULL	100.00
95143	243	60	247052	NULL	NULL	NULL	0.00
95144	244	61	211291	NULL	NULL	NULL	100.00
95145	244	60	247053	NULL	NULL	NULL	0.00
95146	245	61	204445	NULL	NULL	NULL	100.00
95147	245	60	247054	NULL	NULL	NULL	0.00
95148	246	61	211851	NULL	NULL	NULL	100.00
95149	246	60	247055	NULL	NULL	NULL	0.00
95150	247	61	210787	NULL	NULL	NULL	100.00
95151	247	60	247056	NULL	NULL	NULL	0.00
95152	248	61	211490	NULL	NULL	NULL	100.00
95153	248	60	247057	NULL	NULL	NULL	0.00
95154	249	61	211529	NULL	NULL	NULL	100.00
95155	249	60	247058	NULL	NULL	NULL	0.00
95156	250	61	211538	NULL	NULL	NULL	100.00
95157	250	60	247059	NULL	NULL	NULL	0.00
95158	251	61	147352	NULL	NULL	NULL	100.00
95159	251	60	147352	NULL	NULL	NULL	0.00
95160	252	61	211270	NULL	NULL	NULL	100.00
95161	252	60	247060	NULL	NULL	NULL	0.00
95162	253	61	211319	NULL	NULL	NULL	100.00
95163	253	60	247061	NULL	NULL	NULL	0.00
95164	254	61	211410	NULL	NULL	NULL	100.00
95165	254	60	247062	NULL	NULL	NULL	0.00
95166	255	61	211122	NULL	NULL	NULL	100.00
95167	255	60	247063	NULL	NULL	NULL	0.00
95168	256	61	204447	NULL	NULL	NULL	100.00
95169	256	60	247064	NULL	NULL	NULL	0.00
95170	257	61	210742	NULL	NULL	NULL	100.00
95171	257	60	247065	NULL	NULL	NULL	0.00
95172	258	61	211372	NULL	NULL	NULL	100.00
95173	258	60	247066	NULL	NULL	NULL	0.00
95174	259	61	211978	NULL	NULL	NULL	100.00
95175	259	60	247067	NULL	NULL	NULL	0.00
95176	260	61	204448	NULL	NULL	NULL	100.00
95177	260	60	247068	NULL	NULL	NULL	0.00
95178	261	61	204449	NULL	NULL	NULL	100.00
95179	261	60	247069	NULL	NULL	NULL	0.00
95180	262	61	211524	NULL	NULL	NULL	100.00
95181	262	60	247070	NULL	NULL	NULL	0.00
95182	263	61	204450	NULL	NULL	NULL	100.00
95183	263	60	247071	NULL	NULL	NULL	0.00
95184	264	61	204451	NULL	NULL	NULL	100.00
95185	264	60	247072	NULL	NULL	NULL	0.00
95186	265	61	211263	NULL	NULL	NULL	100.00
95187	265	60	247073	NULL	NULL	NULL	0.00
95188	266	61	204452	NULL	NULL	NULL	100.00
95189	266	60	247074	NULL	NULL	NULL	0.00
95190	267	61	204453	NULL	NULL	NULL	100.00
95191	267	60	247075	NULL	NULL	NULL	0.00
95192	268	61	208277	NULL	NULL	NULL	100.00
95193	268	60	247076	NULL	NULL	NULL	0.00
95194	269	61	211499	NULL	NULL	NULL	100.00
95195	269	60	247077	NULL	NULL	NULL	0.00
