288	510222	43791
289	510226	15953
290	510226	15954
291	510261	26636
292	510261	26695
293	510304	36205
294	510304	43785
295	510367	36289
296	510367	43869
297	510400	36438
298	510400	44037
299	510444	36293
300	510444	43873
301	510462	36275
302	510462	43855
303	510488	36290
304	510488	43870
305	510529	36289
306	510529	43869
307	510578	46194
308	510578	46195
309	510578	46196
310	510578	46197
311	510578	46198
312	510578	46199
313	510578	46200
314	510578	46201
315	510578	46202
316	510578	46203
317	510578	46204
318	510578	46205
319	510578	46206
320	510578	46207
321	510578	46208
322	510578	46209
323	510578	46210
324	510578	46211
325	510578	46212
326	510578	46213
327	510578	46214
328	510578	46215
329	510578	46216
330	510578	46217
331	510578	46218
332	510578	46219
333	510578	46220
334	510578	46221
335	510578	46222
336	510578	46223
337	510578	46224
338	510578	46225
339	510578	46226
340	510578	46227
341	510578	46228
342	510578	46229
343	510578	46230
344	510578	46231
345	510578	46232
346	510578	46233
347	510578	46234
348	510578	46235
349	510578	46236
350	510578	46237
351	510578	46238
352	510578	46239
353	510578	46240
354	510578	46241
355	510578	46242
356	510578	46243
357	510578	46244
358	510578	46245
359	510578	46246
360	510578	46247
361	510578	46248
362	510578	46249
363	510578	46250
364	510578	46251
365	510578	46252
366	510578	46253
367	510578	46254
368	510578	46255
369	510578	46256
370	510578	46257
371	510578	46258
372	510578	46259
373	510578	46260
374	510578	46261
375	510578	46262
376	510578	46263
377	510578	46264
378	510578	46265
379	510578	46266
380	510578	46267
381	510578	46268
382	510578	46269
383	510578	46270
384	510578	46271
385	510578	46272
386	510578	46273
387	510578	46274
388	510578	46275
389	510578	46276
390	510578	46277
391	510578	46278
392	510578	46279
393	510578	46280
394	510578	46281
395	510578	46282
396	510578	46283
397	510578	46284
398	510578	46285
399	510578	46286
400	510578	46287
401	510578	46288
402	510578	46289
403	510578	46290
404	510578	46291
405	510578	46292
406	510578	46293
407	510578	46294
408	510578	46295
409	510578	46296
410	510578	46297
411	510578	46298
412	510578	46299
413	510578	46300
414	510578	46301
415	510578	46302
416	510578	46303
417	510578	46304
418	510578	46305
419	510578	46306
420	510578	46307
421	510578	46308
422	510578	46309
423	510578	46310
424	510578	46311
425	510578	46312
426	510578	46313
427	510578	46314
428	510578	46315
429	510578	46316
430	510578	46317
431	510578	46318
432	510578	46319
433	510578	46320
434	510578	46321
435	510578	46322
436	510578	46323
437	510578	46324
438	510578	46325
439	510578	46326
440	510578	46327
441	510578	46328
442	510578	46329
443	510578	46330
444	510578	46331
445	510578	46332
446	510578	46333
447	510578	46334
448	510578	46335
449	510578	47389
450	510578	47391
451	510595	36836
452	510595	46591
453	510600	37316
454	510600	47070
455	510683	29125
456	510683	48046
457	510696	36240
458	510696	43820
459	510704	36309
460	510704	43890
461	510739	37196
462	510739	46950
463	510775	36211
464	510775	43791
465	510777	37131
466	510777	46885
467	510791	37110
468	510791	46864
469	510890	23579
470	510890	26701
471	510925	36243
472	510925	43823
473	510933	46194
474	510933	46195
475	510933	46196
476	510933	46197
477	510933	46198
478	510933	46199
479	510933	46200
480	510933	46201
481	510933	46202
482	510933	46203
483	510933	46204
484	510933	46205
485	510933	46206
486	510933	46207
487	510933	46208
488	510933	46209
489	510933	46210
490	510933	46211
491	510933	46212
492	510933	46213
493	510933	46214
494	510933	46215
495	510933	46216
496	510933	46217
497	510933	46218
498	510933	46219
499	510933	46220
500	510933	46221
501	510933	46222
502	510933	46223
503	510933	46224
504	510933	46225
505	510933	46226
506	510933	46227
507	510933	46228
508	510933	46229
509	510933	46230
510	510933	46231
511	510933	46232
512	510933	46233
513	510933	46234
514	510933	46235
515	510933	46236
516	510933	46237
517	510933	46238
518	510933	46239
519	510933	46240
520	510933	46241
521	510933	46242
522	510933	46243
523	510933	46244
524	510933	46245
525	510933	46246
526	510933	46247
527	510933	46248
528	510933	46249
529	510933	46250
530	510933	46251
531	510933	46252
532	510933	46253
533	510933	46254
534	510933	46255
535	510933	46256
536	510933	46257
537	510933	46258
538	510933	46259
539	510933	46260
540	510933	46261
541	510933	46262
542	510933	46263
543	510933	46264
544	510933	46265
545	510933	46266
546	510933	46267
547	510933	46268
548	510933	46269
549	510933	46270
550	510933	46271
551	510933	46272
552	510933	46273
553	510933	46274
554	510933	46275
555	510933	46276
556	510933	46277
557	510933	46278
558	510933	46279
559	510933	46280
560	510933	46281
561	510933	46282
562	510933	46283
563	510933	46284
564	510933	46285
565	510933	46286
566	510933	46287
567	510933	46288
568	510933	46289
569	510933	46290
570	510933	46291
571	510933	46292
572	510933	46293
573	510933	46294
574	510933	46295
575	510933	46296
576	510933	46297
577	510933	46298
578	510933	46299
579	510933	46300
580	510933	46301
581	510933	46302
582	510933	46303
583	510933	46304
584	510933	46305
585	510933	46306
586	510933	46307
587	510933	46308
588	510933	46309
589	510933	46310
590	510933	46311
591	510933	46312
592	510933	46313
593	510933	46314
594	510933	46315
595	510933	46316
596	510933	46317
597	510933	46318
598	510933	46319
599	510933	46320
600	510933	46321
601	510933	46322
602	510933	46323
603	510933	46324
604	510933	46325
605	510933	46326
606	510933	46327
607	510933	46328
608	510933	46329
609	510933	46330
610	510933	46331
611	510933	46332
612	510933	46333
613	510933	46334
614	510933	46335
615	510933	47389
616	510933	47391
617	510967	15732
618	510967	29203
619	511014	36067
620	511014	43643
621	511074	36243
622	511074	43823
623	511079	21768
624	511079	29228
625	511098	36206
626	511098	43786
627	511175	36436
628	511175	44035
629	511214	36273
630	511214	43853
631	511225	36436
632	511225	44035
633	511248	36289
634	511248	43869
635	511257	36289
636	511257	43869
637	511270	36309
638	511270	43890
639	511278	36671
640	511278	46426
641	511337	36273
642	511337	43853
643	511338	36405
644	511338	44004
645	511433	36673
646	511433	46428
647	511485	30257
648	511485	42610
649	511534	5830
650	511534	7369
651	511540	36273
652	511540	43853
653	511541	36274
654	511541	43854
655	511544	37316
656	511544	47070
657	511598	36273
658	511598	43853
659	511663	36308
660	511663	43889
661	511678	36211
662	511678	43791
663	511681	15953
664	511681	15954
665	511726	36203
666	511726	43783
667	516544	36309
668	516544	43890
669	516559	37538
670	516559	47299
671	516563	36950
672	516563	46705
673	516590	36217
674	516590	43797
675	516606	39103
676	516606	39126
677	516636	36693
678	516636	46448
679	516660	37337
680	516660	47091
681	517217	36273
682	517217	43853
683	517233	37337
684	517233	47091
685	517262	37029
686	517262	46784
687	517336	36261
688	517336	43841
689	517415	36261
690	517415	43841
691	517468	36274
692	517468	43854
693	517509	36438
694	517509	44037
695	517556	36057
696	517556	43633
697	517562	36406
698	517562	44005
699	517588	36950
700	517588	46705
701	517660	15953
702	517660	15954
703	517723	36377
704	517723	43975
705	517724	36377
706	517724	43975
707	517726	36233
708	517726	43813
709	517765	36233
710	517765	43813
711	517818	27678
712	517818	43207
713	517909	36063
714	517909	43639
715	517913	36699
716	517913	46454
717	517963	36237
718	517963	43817
719	518075	36792
720	518075	46547
721	518118	36242
722	518118	43822
723	518157	36242
724	518157	43822
725	518192	36273
726	518192	43853
727	518291	36950
728	518291	46705
729	518298	37634
730	518298	47898
731	518306	7693
732	518306	17196
733	518307	36063
734	518307	43639
735	518353	36405
736	518353	44004
737	518365	36438
738	518365	44037
739	518393	36407
740	518393	44006
741	518409	36936
742	518409	46691
743	518518	37196
744	518518	46950
745	518522	36290
746	518522	43870
747	518534	25964
748	518534	27549
749	518537	36063
750	518537	43639
751	518585	36211
752	518585	43791
753	518604	36540
754	518604	44636
755	518676	36062
756	518676	43638
757	518683	36062
758	518683	43638
759	518685	36275
760	518685	43855
761	518716	36273
762	518716	43853
763	519344	21740
764	519344	31203
765	519532	36207
766	519532	43787
767	519579	36023
768	519579	43598
769	519717	36235
770	519717	43815
771	519782	36289
772	519782	43869
773	519834	36235
774	519834	43815
775	519898	36289
776	519898	43869
777	520140	36863
778	520140	46618
779	520173	36334
780	520173	43915
781	520186	36231
782	520186	43811
783	520225	36205
784	520225	43785
785	520232	36293
786	520232	43873
787	520276	36211
788	520276	43791
789	520317	15735
790	520317	29213
791	520352	36715
792	520352	46470
793	525499	36135
794	525499	43713
795	525500	36135
796	525500	43713
797	525501	36292
798	525501	43872
799	525502	36292
800	525502	43872
