176	176	40	1	0.00	0.00
177	177	40	1	0.00	0.00
178	178	40	1	0.00	0.00
179	179	40	1	0.00	0.00
180	180	40	1	0.00	0.00
181	181	40	1	0.00	0.00
182	182	40	1	0.00	0.00
183	183	40	1	0.00	0.00
184	184	40	1	0.00	0.00
185	185	40	1	0.00	0.00
186	186	40	1	0.00	0.00
187	187	40	1	0.00	0.00
188	188	40	1	0.00	0.00
189	189	40	1	0.00	0.00
190	190	40	1	0.00	0.00
191	191	40	1	0.00	0.00
192	192	40	1	0.00	0.00
193	193	40	1	0.00	0.00
194	194	40	1	0.00	0.00
195	195	40	1	0.00	0.00
196	196	40	1	0.00	0.00
197	197	40	1	0.00	0.00
198	198	40	1	0.00	0.00
199	199	40	1	0.00	0.00
200	200	40	1	0.00	0.00
201	201	40	1	0.00	0.00
202	202	40	1	0.00	0.00
203	203	40	1	0.00	0.00
204	204	40	1	0.00	0.00
205	205	40	1	0.00	0.00
206	206	40	1	0.00	0.00
207	207	40	1	0.00	0.00
208	208	40	1	0.00	0.00
209	209	40	1	0.00	0.00
210	210	40	1	0.00	0.00
211	211	40	1	0.00	0.00
212	212	40	1	0.00	0.00
213	213	40	1	0.00	0.00
214	214	40	1	0.00	0.00
215	215	40	1	0.00	0.00
216	216	40	1	0.00	0.00
217	217	40	1	0.00	0.00
218	218	40	1	0.00	0.00
219	219	40	1	0.00	0.00
220	220	40	1	0.00	0.00
221	221	40	1	0.00	0.00
222	222	40	1	0.00	0.00
223	223	40	1	0.00	0.00
224	224	40	1	0.00	0.00
225	225	40	1	0.00	0.00
226	226	40	1	0.00	0.00
227	227	40	1	0.00	0.00
228	228	40	1	0.00	0.00
229	229	40	1	0.00	0.00
230	230	40	1	0.00	0.00
231	231	40	1	0.00	0.00
232	232	40	1	0.00	0.00
233	233	40	1	0.00	0.00
234	234	40	1	0.00	0.00
235	235	40	1	0.00	0.00
236	236	40	1	0.00	0.00
237	237	40	1	0.00	0.00
238	238	40	1	0.00	0.00
239	239	40	1	0.00	0.00
240	240	40	1	0.00	0.00
241	241	40	1	0.00	0.00
242	242	40	1	0.00	0.00
243	243	40	1	0.00	0.00
244	244	40	1	0.00	0.00
245	245	40	1	0.00	0.00
246	246	40	1	0.00	0.00
247	247	40	1	0.00	0.00
248	248	40	1	0.00	0.00
249	249	40	1	0.00	0.00
250	250	40	1	0.00	0.00
251	251	40	1	0.00	0.00
252	252	40	1	0.00	0.00
253	253	40	1	0.00	0.00
254	254	40	1	0.00	0.00
255	255	40	1	0.00	0.00
256	256	40	1	0.00	0.00
257	257	40	1	0.00	0.00
258	258	40	1	0.00	0.00
259	259	40	1	0.00	0.00
260	260	40	1	0.00	0.00
261	261	40	1	0.00	0.00
262	262	40	1	0.00	0.00
263	263	40	1	0.00	0.00
264	264	40	1	0.00	0.00
265	265	40	1	0.00	0.00
266	266	40	1	0.00	0.00
267	267	40	1	0.00	0.00
268	268	40	1	0.00	0.00
269	269	40	1	0.00	0.00
270	270	40	1	0.00	0.00
271	271	40	1	0.00	0.00
272	272	40	1	0.00	0.00
273	273	40	1	0.00	0.00
274	274	40	1	0.00	0.00
275	275	40	1	0.00	0.00
276	276	40	1	0.00	0.00
277	277	40	1	0.00	0.00
278	278	40	1	0.00	0.00
279	279	40	1	0.00	0.00
280	280	40	1	0.00	0.00
281	281	40	1	0.00	0.00
282	282	40	1	0.00	0.00
283	283	40	1	0.00	0.00
284	284	40	1	0.00	0.00
285	285	40	1	0.00	0.00
286	286	40	1	0.00	0.00
287	287	40	1	0.00	0.00
288	288	40	1	0.00	0.00
289	289	40	1	0.00	0.00
290	290	40	1	0.00	0.00
291	291	40	1	0.00	0.00
292	292	40	1	0.00	0.00
293	293	40	1	0.00	0.00
294	294	40	1	0.00	0.00
295	295	40	1	0.00	0.00
296	296	40	1	0.00	0.00
297	297	40	1	0.00	0.00
298	298	40	1	0.00	0.00
299	299	40	1	0.00	0.00
300	300	40	1	0.00	0.00
301	301	40	1	0.00	0.00
302	302	40	1	0.00	0.00
303	303	40	1	0.00	0.00
304	304	40	1	0.00	0.00
305	305	40	1	0.00	0.00
306	306	40	1	0.00	0.00
307	307	40	1	0.00	0.00
308	308	40	1	0.00	0.00
309	309	40	1	0.00	0.00
310	310	40	1	0.00	0.00
311	311	40	1	0.00	0.00
312	312	40	1	0.00	0.00
313	313	40	1	0.00	0.00
314	314	40	1	0.00	0.00
315	315	40	1	0.00	0.00
316	316	40	1	0.00	0.00
317	317	40	1	0.00	0.00
318	318	40	1	0.00	0.00
319	319	40	1	0.00	0.00
320	320	40	1	0.00	0.00
321	321	40	1	0.00	0.00
322	322	40	1	0.00	0.00
323	323	40	1	0.00	0.00
324	324	40	1	0.00	0.00
325	325	40	1	0.00	0.00
326	326	40	1	0.00	0.00
327	327	40	1	0.00	0.00
328	328	40	1	0.00	0.00
329	329	40	1	0.00	0.00
330	330	40	1	0.00	0.00
331	331	40	1	0.00	0.00
332	332	40	1	0.00	0.00
333	333	40	1	0.00	0.00
334	334	40	1	0.00	0.00
335	335	40	1	0.00	0.00
336	336	40	1	0.00	0.00
337	337	40	1	0.00	0.00
338	338	40	1	0.00	0.00
339	339	40	1	0.00	0.00
340	340	40	1	0.00	0.00
341	341	40	1	0.00	0.00
342	342	40	1	0.00	0.00
343	343	40	1	0.00	0.00
344	344	40	1	0.00	0.00
345	345	40	1	0.00	0.00
346	346	40	1	0.00	0.00
347	347	40	1	0.00	0.00
348	348	40	1	0.00	0.00
349	349	40	1	0.00	0.00
350	350	40	1	0.00	0.00
351	351	40	1	0.00	0.00
352	352	40	1	0.00	0.00
353	353	40	1	0.00	0.00
354	354	40	1	0.00	0.00
355	355	40	1	0.00	0.00
356	356	40	1	0.00	0.00
357	357	40	1	0.00	0.00
358	358	40	1	0.00	0.00
359	359	40	1	0.00	0.00
360	360	40	1	0.00	0.00
361	361	40	1	0.00	0.00
362	362	40	1	0.00	0.00
363	363	40	1	0.00	0.00
364	364	40	1	0.00	0.00
365	365	40	1	0.00	0.00
366	366	40	1	0.00	0.00
367	367	40	1	0.00	0.00
368	368	40	1	0.00	0.00
369	369	40	1	0.00	0.00
370	370	40	1	0.00	0.00
371	371	40	1	0.00	0.00
372	372	40	1	0.00	0.00
373	373	40	1	0.00	0.00
374	374	40	1	0.00	0.00
375	375	40	1	0.00	0.00
376	376	40	1	0.00	0.00
377	377	40	1	0.00	0.00
378	378	40	1	0.00	0.00
379	379	40	1	0.00	0.00
380	380	40	1	0.00	0.00
381	381	40	1	0.00	0.00
382	382	40	1	0.00	0.00
383	383	40	1	0.00	0.00
384	384	40	1	0.00	0.00
385	385	40	1	0.00	0.00
386	386	40	1	0.00	0.00
387	387	40	1	0.00	0.00
388	388	40	1	0.00	0.00
389	389	40	1	0.00	0.00
390	390	40	1	0.00	0.00
391	391	40	1	0.00	0.00
392	392	40	1	0.00	0.00
393	393	40	1	0.00	0.00
394	394	40	1	0.00	0.00
395	395	40	1	0.00	0.00
396	396	40	1	0.00	0.00
397	397	40	1	0.00	0.00
398	398	40	1	0.00	0.00
399	399	40	1	0.00	0.00
400	400	40	1	0.00	0.00
401	401	40	1	0.00	0.00
402	402	40	1	0.00	0.00
403	403	40	1	0.00	0.00
404	404	40	1	0.00	0.00
405	405	40	1	0.00	0.00
406	406	40	1	0.00	0.00
407	407	40	1	0.00	0.00
408	408	40	1	0.00	0.00
409	409	40	1	0.00	0.00
410	410	40	1	0.00	0.00
411	411	40	1	0.00	0.00
412	412	40	1	0.00	0.00
413	413	40	1	0.00	0.00
414	414	40	1	0.00	0.00
415	415	40	1	0.00	0.00
416	416	40	1	0.00	0.00
417	417	40	1	0.00	0.00
418	418	40	1	0.00	0.00
419	419	40	1	0.00	0.00
420	420	40	1	0.00	0.00
421	421	40	1	0.00	0.00
422	422	40	1	0.00	0.00
423	423	40	1	0.00	0.00
424	424	40	1	0.00	0.00
425	425	40	1	0.00	0.00
426	426	40	1	0.00	0.00
427	427	40	1	0.00	0.00
428	428	40	1	0.00	0.00
429	429	40	1	0.00	0.00
430	430	40	1	0.00	0.00
431	431	40	1	0.00	0.00
432	432	40	1	0.00	0.00
433	433	40	1	0.00	0.00
434	434	40	1	0.00	0.00
435	435	40	1	0.00	0.00
436	436	40	1	0.00	0.00
437	437	40	1	0.00	0.00
438	438	40	1	0.00	0.00
439	439	40	1	0.00	0.00
440	440	40	1	0.00	0.00
441	441	40	1	0.00	0.00
442	442	40	1	0.00	0.00
443	443	40	1	0.00	0.00
444	444	40	1	0.00	0.00
445	445	40	1	0.00	0.00
446	446	40	1	0.00	0.00
447	447	40	1	0.00	0.00
448	448	40	1	0.00	0.00
449	449	40	1	0.00	0.00
450	450	40	1	0.00	0.00
451	451	40	1	0.00	0.00
452	452	40	1	0.00	0.00
453	453	40	1	0.00	0.00
454	454	40	1	0.00	0.00
455	455	40	1	0.00	0.00
456	456	40	1	0.00	0.00
457	457	40	1	0.00	0.00
458	458	40	1	0.00	0.00
459	459	40	1	0.00	0.00
460	460	40	1	0.00	0.00
461	461	40	1	0.00	0.00
462	462	40	1	0.00	0.00
463	463	40	1	0.00	0.00
464	464	40	1	0.00	0.00
465	465	40	1	0.00	0.00
466	466	40	1	0.00	0.00
467	467	40	1	0.00	0.00
468	468	40	1	0.00	0.00
469	469	40	1	0.00	0.00
470	470	40	1	0.00	0.00
471	471	40	1	0.00	0.00
472	472	40	1	0.00	0.00
473	473	40	1	0.00	0.00
474	474	40	1	0.00	0.00
475	475	40	1	0.00	0.00
476	476	40	1	0.00	0.00
477	477	40	1	0.00	0.00
478	478	40	1	0.00	0.00
479	479	40	1	0.00	0.00
480	480	40	1	0.00	0.00
481	481	40	1	0.00	0.00
482	482	40	1	0.00	0.00
483	483	40	1	0.00	0.00
484	484	40	1	0.00	0.00
485	485	40	1	0.00	0.00
486	486	40	1	0.00	0.00
487	487	40	1	0.00	0.00
488	488	40	1	0.00	0.00
489	489	40	1	0.00	0.00
490	490	40	1	0.00	0.00
491	491	40	1	0.00	0.00
492	492	40	1	0.00	0.00
493	493	40	1	0.00	0.00
494	494	40	1	0.00	0.00
495	495	40	1	0.00	0.00
496	496	40	1	0.00	0.00
497	497	40	1	0.00	0.00
498	498	40	1	0.00	0.00
499	499	40	1	0.00	0.00
500	500	40	1	0.00	0.00
501	501	40	1	0.00	0.00
502	502	40	1	0.00	0.00
503	503	40	1	0.00	0.00
504	504	40	1	0.00	0.00
505	505	40	1	0.00	0.00
506	506	40	1	0.00	0.00
507	507	40	1	0.00	0.00
508	508	40	1	0.00	0.00
509	509	40	1	0.00	0.00
510	510	40	1	0.00	0.00
511	511	40	1	0.00	0.00
512	512	40	1	0.00	0.00
513	513	40	1	0.00	0.00
514	514	40	1	0.00	0.00
515	515	40	1	0.00	0.00
516	516	40	1	0.00	0.00
517	517	40	1	0.00	0.00
518	518	40	1	0.00	0.00
519	519	40	1	0.00	0.00
520	520	40	1	0.00	0.00
521	521	40	1	0.00	0.00
522	522	40	1	0.00	0.00
523	523	40	1	0.00	0.00
524	524	40	1	0.00	0.00
525	525	40	1	0.00	0.00
526	526	40	1	0.00	0.00
527	527	40	1	0.00	0.00
528	528	40	1	0.00	0.00
529	529	40	1	0.00	0.00
530	530	40	1	0.00	0.00
531	531	40	1	0.00	0.00
532	532	40	1	0.00	0.00
533	533	40	1	0.00	0.00
534	534	40	1	0.00	0.00
535	535	40	1	0.00	0.00
536	536	40	1	0.00	0.00
537	537	40	1	0.00	0.00
538	538	40	1	0.00	0.00
539	539	40	1	0.00	0.00
540	540	40	1	0.00	0.00
541	541	40	1	0.00	0.00
542	542	40	1	0.00	0.00
543	543	40	1	0.00	0.00
544	544	40	1	0.00	0.00
545	545	40	1	0.00	0.00
546	546	40	1	0.00	0.00
547	547	40	1	0.00	0.00
548	548	40	1	0.00	0.00
549	549	40	1	0.00	0.00
550	550	40	1	0.00	0.00
551	551	40	1	0.00	0.00
552	552	40	1	0.00	0.00
553	553	40	1	0.00	0.00
554	554	40	1	0.00	0.00
555	555	40	1	0.00	0.00
556	556	40	1	0.00	0.00
557	557	40	1	0.00	0.00
558	558	40	1	0.00	0.00
559	559	40	1	0.00	0.00
560	560	40	1	0.00	0.00
561	561	40	1	0.00	0.00
562	562	40	1	0.00	0.00
563	563	40	1	0.00	0.00
564	564	40	1	0.00	0.00
565	565	40	1	0.00	0.00
566	566	40	1	0.00	0.00
567	567	40	1	0.00	0.00
568	568	40	1	0.00	0.00
569	569	40	1	0.00	0.00
570	570	40	1	0.00	0.00
571	571	40	1	0.00	0.00
572	572	40	1	0.00	0.00
573	573	40	1	0.00	0.00
574	574	40	1	0.00	0.00
575	575	40	1	0.00	0.00
576	576	40	1	0.00	0.00
577	577	40	1	0.00	0.00
578	578	40	1	0.00	0.00
579	579	40	1	0.00	0.00
580	580	40	1	0.00	0.00
581	581	40	1	0.00	0.00
582	582	40	1	0.00	0.00
583	583	40	1	0.00	0.00
584	584	40	1	0.00	0.00
585	585	40	1	0.00	0.00
586	586	40	1	0.00	0.00
587	587	40	1	0.00	0.00
588	588	40	1	0.00	0.00
589	589	40	1	0.00	0.00
590	590	40	1	0.00	0.00
591	591	40	1	0.00	0.00
592	592	40	1	0.00	0.00
593	593	40	1	0.00	0.00
594	594	40	1	0.00	0.00
595	595	40	1	0.00	0.00
596	596	40	1	0.00	0.00
597	597	40	1	0.00	0.00
598	598	40	1	0.00	0.00
599	599	40	1	0.00	0.00
600	600	40	1	0.00	0.00
601	601	40	1	0.00	0.00
602	602	40	1	0.00	0.00
603	603	40	1	0.00	0.00
604	604	40	1	0.00	0.00
605	605	40	1	0.00	0.00
606	606	40	1	0.00	0.00
607	607	40	1	0.00	0.00
608	608	40	1	0.00	0.00
609	609	40	1	0.00	0.00
610	610	40	1	0.00	0.00
611	611	40	1	0.00	0.00
612	612	40	1	0.00	0.00
613	613	40	1	0.00	0.00
614	614	40	1	0.00	0.00
615	615	40	1	0.00	0.00
616	616	40	1	0.00	0.00
617	617	40	1	0.00	0.00
618	618	40	1	0.00	0.00
619	619	40	1	0.00	0.00
620	620	40	1	0.00	0.00
621	621	40	1	0.00	0.00
622	622	40	1	0.00	0.00
623	623	40	1	0.00	0.00
624	624	40	1	0.00	0.00
625	625	40	1	0.00	0.00
626	626	40	1	0.00	0.00
627	627	40	1	0.00	0.00
628	628	40	1	0.00	0.00
629	629	40	1	0.00	0.00
630	630	40	1	0.00	0.00
631	631	40	1	0.00	0.00
632	632	40	1	0.00	0.00
633	633	40	1	0.00	0.00
634	634	40	1	0.00	0.00
635	635	40	1	0.00	0.00
636	636	40	1	0.00	0.00
637	637	40	1	0.00	0.00
638	638	40	1	0.00	0.00
639	639	40	1	0.00	0.00
640	640	40	1	0.00	0.00
641	641	40	1	0.00	0.00
642	642	40	1	0.00	0.00
643	643	40	1	0.00	0.00
644	644	40	1	0.00	0.00
645	645	40	1	0.00	0.00
646	646	40	1	0.00	0.00
647	647	40	1	0.00	0.00
648	648	40	1	0.00	0.00
649	649	40	1	0.00	0.00
650	650	40	1	0.00	0.00
651	651	40	1	0.00	0.00
652	652	40	1	0.00	0.00
653	653	40	1	0.00	0.00
654	654	40	1	0.00	0.00
655	655	40	1	0.00	0.00
656	656	40	1	0.00	0.00
657	657	40	1	0.00	0.00
658	658	40	1	0.00	0.00
659	659	40	1	0.00	0.00
660	660	40	1	0.00	0.00
661	661	40	1	0.00	0.00
662	662	40	1	0.00	0.00
663	663	40	1	0.00	0.00
664	664	40	1	0.00	0.00
665	665	40	1	0.00	0.00
666	666	40	1	0.00	0.00
667	667	40	1	0.00	0.00
668	668	40	1	0.00	0.00
669	669	40	1	0.00	0.00
670	670	40	1	0.00	0.00
671	671	40	1	0.00	0.00
672	672	40	1	0.00	0.00
673	673	40	1	0.00	0.00
674	674	40	1	0.00	0.00
675	675	40	1	0.00	0.00
676	676	40	1	0.00	0.00
677	677	40	1	0.00	0.00
678	678	40	1	0.00	0.00
679	679	40	1	0.00	0.00
680	680	40	1	0.00	0.00
681	681	40	1	0.00	0.00
682	682	40	1	0.00	0.00
683	683	40	1	0.00	0.00
684	684	40	1	0.00	0.00
685	685	40	1	0.00	0.00
686	686	40	1	0.00	0.00
687	687	40	1	0.00	0.00
688	688	40	1	0.00	0.00
689	689	40	1	0.00	0.00
690	690	40	1	0.00	0.00
691	691	40	1	0.00	0.00
692	692	40	1	0.00	0.00
693	693	40	1	0.00	0.00
694	694	40	1	0.00	0.00
695	695	40	1	0.00	0.00
696	696	40	1	0.00	0.00
697	697	40	1	0.00	0.00
698	698	40	1	0.00	0.00
699	699	40	1	0.00	0.00
700	700	40	1	0.00	0.00
701	701	40	1	0.00	0.00
702	702	40	1	0.00	0.00
703	703	40	1	0.00	0.00
704	704	40	1	0.00	0.00
