Cartel	53	0	0	0	0	0								[ESTRADA JOSE MANUEL][770][0][][00002804][2046][1][1]	0	0
Cartel	54	0	0	0	0	0								[ESTRADA JOSE MANUEL][770][0][][00002804][2046][1][1]	0	0
Cartel	55	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][116][0][][00002804][2046][1][1]	0	0
Cartel	56	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][116][0][][00002804][2046][1][1]	0	0
Cartel	57	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][116][0][][00002804][2046][1][1]	0	0
Cartel	58	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][913][0][][00002804][2046][1][1]	0	0
Cartel	59	0	0	0	0	0								[SARMIENTO BOULEVARD][584][0][][00002804][2046][1][1]	0	0
Cartel	60	0	0	0	0	0								[SAN MARTIN][249][0][][00002804][2046][1][1]	0	0
Cartel	61	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][951][0][][00002804][2046][1][1]	0	0
Cartel	62	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][951][0][][00002804][2046][1][1]	0	0
Cartel	63	0	0	0	0	0								[MITRE AVDA. GRAL. BARTOLOME][951][0][][00002804][2046][1][1]	0	0
Cartel	64	0	0	0	0	0								[COLECTORA NORTE][0][0][][00002804][2046][1][1]	0	0
Cartel	65	0	0	0	0	0								[COLECTORA NORTE][0][0][][00002804][2046][1][1]	0	0
Cartel	66	0	0	0	0	0								[COLECTORA NORTE][0][0][][00002804][2046][1][1]	0	0
Cartel	67	0	0	0	0	0								[COLECTORA NORTE][0][0][][00002804][2046][1][1]	0	0
Cartel	68	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	69	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	70	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	71	0	0	0	0	0								[MORENO][186][0][][00002804][2046][1][1]	0	0
Cartel	72	0	0	0	0	0								[MORENO][186][0][][00002804][2046][1][1]	0	0
Cartel	73	0	0	0	0	0								[25 DE MAYO][933][0][][00002804][2046][1][1]	0	0
Cartel	74	0	0	0	0	0								[COMAS LEURENTINO (SECC. ISLAS)][117][0][][00002804][2046][1][1]	0	0
Cartel	75	0	0	0	0	0								[CHICLANA][469][0][][00002804][2046][1][1]	0	0
Cartel	76	0	0	0	0	0								[CHICLANA][469][0][][00002804][2046][1][1]	0	0
Cartel	77	0	0	0	0	0								[CHICLANA][469][0][][00002804][2046][1][1]	0	0
Cartel	78	0	0	0	0	0								[CHICLANA][469][0][][00002804][2046][1][1]	0	0
Cartel	79	0	0	0	0	0								[BECERRA DR. MARTIN LUIS][835][0][][00002804][2046][1][1]	0	0
Cartel	80	0	0	0	0	0								[BECERRA DR. MARTIN LUIS][835][0][][00002804][2046][1][1]	0	0
Cartel	81	0	0	0	0	0								[BELGRANO GENERAL][479][0][][00002804][2046][1][1]	0	0
Cartel	82	0	0	0	0	0								[BELGRANO GENERAL][479][0][][00002804][2046][1][1]	0	0
