223	633	1	2019-10-21 11:52:00.000	2019-10-21 11:52:00.000	
224	637	1	2019-10-23 11:28:00.000	2019-10-23 11:28:00.000	
225	643	1	2019-10-24 09:39:00.000	2019-10-24 09:39:00.000	
226	645	1	2019-10-24 10:00:00.000	2019-10-24 10:00:00.000	
227	647	1	2019-10-24 11:16:00.000	2019-10-24 11:16:00.000	
228	648	1	2019-10-24 11:28:00.000	2019-10-24 11:28:00.000	
229	649	1	2019-10-24 11:40:00.000	2019-10-24 11:40:00.000	
230	650	1	2019-10-24 11:48:00.000	2019-10-24 11:48:00.000	
231	652	1	2019-10-24 12:26:00.000	2019-10-24 12:26:00.000	
232	656	1	2019-10-24 14:19:00.000	2019-10-24 14:19:00.000	
233	659	1	2019-10-25 09:01:00.000	2019-10-25 09:01:00.000	
234	683	1	2019-10-25 10:03:00.000	2019-10-25 10:03:00.000	
235	686	1	2019-10-25 10:12:00.000	2019-10-25 10:12:00.000	
236	689	1	2019-10-25 10:19:00.000	2019-10-25 10:19:00.000	
237	695	1	2019-10-25 10:31:00.000	2019-10-25 10:31:00.000	
238	702	1	2019-10-25 10:44:00.000	2019-10-25 10:44:00.000	
239	707	1	2019-10-25 11:04:00.000	2019-10-25 11:04:00.000	
240	709	1	2019-10-25 11:13:00.000	2019-10-25 11:13:00.000	
241	710	1	2019-10-25 11:16:00.000	2019-10-25 11:16:00.000	
242	746	1	2019-10-28 11:50:00.000	2019-10-28 11:50:00.000	
243	749	1	2019-10-28 11:57:00.000	2019-10-28 11:57:00.000	
244	749	30	2019-10-28 11:57:00.000	2020-06-10 12:06:00.000	
245	750	1	2019-10-28 12:08:00.000	2019-10-28 12:08:00.000	
246	752	1	2019-10-29 10:25:00.000	2019-10-29 10:25:00.000	
247	754	1	2019-10-29 10:49:00.000	2019-10-29 10:49:00.000	
248	755	1	2019-10-29 10:58:00.000	2019-10-29 10:58:00.000	
249	756	1	2019-10-29 11:13:00.000	2019-10-29 11:13:00.000	
250	758	1	2019-10-29 11:31:00.000	2019-10-29 11:31:00.000	
251	759	1	2019-10-29 11:39:00.000	2019-10-29 11:39:00.000	
252	760	1	2019-10-29 12:04:00.000	2019-10-29 12:04:00.000	
253	764	1	2019-10-29 14:42:00.000	2019-10-29 14:42:00.000	
254	765	1	2019-10-29 14:58:00.000	2019-10-29 14:58:00.000	
255	766	1	2019-10-30 08:57:00.000	2019-10-30 08:57:00.000	
256	769	1	2019-10-30 09:26:00.000	2019-10-30 09:26:00.000	
257	772	1	2019-10-30 10:11:00.000	2019-10-30 10:11:00.000	
258	779	1	2019-10-30 11:42:00.000	2019-10-30 11:42:00.000	
259	846	1	2019-11-04 16:17:00.000	2019-11-04 16:17:00.000	
260	847	1	2019-11-04 16:24:00.000	2019-11-04 16:24:00.000	
261	860	1	2019-11-08 14:02:00.000	2019-11-08 14:02:00.000	
