48	68	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
49	68	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
50	68	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
51	68	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
52	68	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
53	68	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
54	68	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
55	69	9	76	170	NULL	2023-01-01	2023-12-31	2023-07-25	0	100.00	0.00	NULL	0		0	0		0	NULL	
56	69	9	76	170	NULL	2022-01-01	2022-12-31	2022-05-30	0	100.00	0.00	NULL	0		0	0		0	NULL	
57	75	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
58	75	9	76	170	NULL	2021-01-01	2021-12-31	2021-09-27	0	100.00	0.00	NULL	0		0	0		0	NULL	
59	75	9	76	170	NULL	2017-01-01	2017-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
60	75	9	76	170	NULL	2016-01-01	2016-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
61	75	9	76	170	NULL	2014-01-01	2014-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
62	75	9	76	170	NULL	2013-01-01	2013-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
63	75	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
64	75	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
