60	500060	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
61	500061	21	1962-03-01 00:00:00.000	1962-03-01 00:00:00.000	NULL		0	0		1
62	500062	21	1962-03-31 00:00:00.000	1962-03-31 00:00:00.000	NULL		0	0		1
63	500063	21	1965-01-13 00:00:00.000	1965-01-13 00:00:00.000	NULL		0	0		1
64	500064	21	1962-11-12 00:00:00.000	1962-11-12 00:00:00.000	NULL		0	0		1
65	500065	21	1967-02-22 00:00:00.000	1967-02-22 00:00:00.000	NULL		0	0		1
66	500066	21	1962-11-01 00:00:00.000	1962-11-01 00:00:00.000	NULL		0	0		1
67	500067	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
68	500068	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
69	500069	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
70	500070	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
71	500071	21	1962-08-24 00:00:00.000	1962-08-24 00:00:00.000	NULL		0	0		1
72	500072	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
73	500073	21	1966-09-20 00:00:00.000	1966-09-20 00:00:00.000	NULL		0	0		1
74	500074	21	1965-08-11 00:00:00.000	1965-08-11 00:00:00.000	NULL		0	0		1
75	500075	21	1964-02-04 00:00:00.000	1964-02-04 00:00:00.000	NULL		0	0		1
76	500076	21	1965-08-02 00:00:00.000	1965-08-02 00:00:00.000	NULL		0	0		1
77	500077	21	1962-11-13 00:00:00.000	1962-11-13 00:00:00.000	NULL		0	0		1
78	500078	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
79	500079	21	1986-03-07 00:00:00.000	1986-03-07 00:00:00.000	NULL		0	0		1
80	500080	21	1991-09-01 00:00:00.000	1991-09-01 00:00:00.000	25373		0	0		1
81	500081	21	1998-04-13 00:00:00.000	1998-04-13 00:00:00.000	NULL		0	0		1
82	500082	21	2004-05-18 00:00:00.000	2004-05-18 00:00:00.000	43244		0	0		1
83	500083	21	2011-06-03 00:00:00.000	2011-06-03 00:00:00.000	NULL		0	0		1
84	500084	21	1966-01-12 00:00:00.000	1966-01-12 00:00:00.000	NULL		0	0		1
85	500085	21	1967-05-22 00:00:00.000	1967-05-22 00:00:00.000	NULL		0	0		1
86	500086	21	1966-05-05 00:00:00.000	1966-05-05 00:00:00.000	NULL		0	0		1
87	500087	21	1986-12-13 00:00:00.000	1986-12-13 00:00:00.000	NULL		0	0		1
88	500088	21	1962-03-01 00:00:00.000	1962-03-01 00:00:00.000	NULL		0	0		1
89	500089	21	1962-01-01 00:00:00.000	1962-01-01 00:00:00.000	NULL		0	0		1
90	500090	21	1974-12-09 00:00:00.000	1974-12-09 00:00:00.000	NULL		0	0		1
91	500091	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
92	500092	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
93	500093	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
94	500094	21	1964-09-21 00:00:00.000	1964-09-21 00:00:00.000	NULL		0	0		1
95	500095	21	1961-06-01 00:00:00.000	1961-06-01 00:00:00.000	NULL		0	0		1
96	500096	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
97	500097	21	1964-07-31 00:00:00.000	1964-07-31 00:00:00.000	NULL		0	0		1
98	500098	21	1967-04-19 00:00:00.000	1967-04-19 00:00:00.000	NULL		0	0		1
99	500099	21	1962-03-01 00:00:00.000	1962-03-01 00:00:00.000	NULL		0	0		1
100	500100	21	1977-01-01 00:00:00.000	1977-01-01 00:00:00.000	NULL		0	0		1
101	500101	21	1965-07-31 00:00:00.000	1965-07-31 00:00:00.000	NULL		0	0		1
102	500102	21	1967-07-01 00:00:00.000	1967-07-01 00:00:00.000	NULL		0	0		1
103	500103	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
104	500104	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
105	500105	21	1963-02-19 00:00:00.000	1963-02-19 00:00:00.000	NULL		0	0		1
106	500106	21	1963-01-15 00:00:00.000	1963-01-15 00:00:00.000	NULL		0	0		1
107	500107	21	1961-03-16 00:00:00.000	1961-03-16 00:00:00.000	NULL		0	0		1
108	500108	21	1962-04-02 00:00:00.000	1962-04-02 00:00:00.000	NULL		0	0		1
109	500109	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
110	500110	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
111	500111	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
112	500112	21	1960-01-01 00:00:00.000	1960-01-01 00:00:00.000	NULL		0	0		1
113	500113	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
114	500114	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
115	500115	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
116	500116	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
117	500117	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
118	500118	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
119	500119	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
120	500120	21	1984-02-22 00:00:00.000	1984-02-22 00:00:00.000	NULL		0	0		1
121	500121	21	1981-03-19 00:00:00.000	1981-03-19 00:00:00.000	NULL		0	0		1
122	500122	21	1964-02-01 00:00:00.000	1964-02-01 00:00:00.000	NULL		0	0		1
123	500123	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
124	500124	21	1961-01-02 00:00:00.000	1961-01-02 00:00:00.000	NULL		0	0		1
125	500125	21	1961-09-13 00:00:00.000	1961-09-13 00:00:00.000	NULL		0	0		1
126	500126	21	1963-03-19 00:00:00.000	1963-03-19 00:00:00.000	NULL		0	0		1
127	500127	21	1993-08-11 00:00:00.000	1993-08-11 00:00:00.000	NULL		0	0		1
128	500128	21	1963-01-01 00:00:00.000	1963-01-01 00:00:00.000	NULL		0	0		1
129	500129	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
130	500130	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
131	500131	21	1967-01-03 00:00:00.000	1967-01-03 00:00:00.000	NULL		0	0		1
132	500132	21	1962-05-02 00:00:00.000	1962-05-02 00:00:00.000	NULL		0	0		1
133	500133	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
134	500134	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
135	500135	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
136	500136	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
137	500137	21	1965-05-28 00:00:00.000	1965-05-28 00:00:00.000	NULL		0	0		1
138	500138	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
139	500139	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
140	500140	21	1961-01-02 00:00:00.000	1961-01-02 00:00:00.000	NULL		0	0		1
141	500141	21	1958-01-01 00:00:00.000	1958-01-01 00:00:00.000	NULL		0	0		1
142	500142	21	1961-01-02 00:00:00.000	1961-01-02 00:00:00.000	NULL		0	0		1
143	500143	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
144	500144	21	1977-12-23 00:00:00.000	1977-12-23 00:00:00.000	NULL		0	0		1
145	500145	21	2025-04-07 09:39:02.340	2025-04-07 09:39:02.340	NULL		0	0		1
146	500146	21	1961-01-01 00:00:00.000	1961-01-01 00:00:00.000	NULL		0	0		1
147	500147	21	1985-01-01 00:00:00.000	1985-01-01 00:00:00.000	NULL		0	0		1
148	500148	21	1962-05-02 00:00:00.000	1962-05-02 00:00:00.000	NULL		0	0		1
149	500149	21	1966-04-19 00:00:00.000	1966-04-19 00:00:00.000	NULL		0	0		1
